page,source_url,src_len,count,yes,no,ii,dk
https://www.snopes.com/fact-check/have-children-fined-lemonade-stands/,https://www.cnn.com/2015/06/11/politics/lemonade-stand-shut-down-texas/index.html,2,3,3,0,0,0
https://www.snopes.com/fact-check/have-children-fined-lemonade-stands/,https://www.bbc.com/news/uk-england-london-40679075,2,1,0,0,1,0
https://www.snopes.com/fact-check/hillary-clinton-freed-child-rapist-laughed-about-it/,https://www.scribd.com/doc/229667084/State-of-Arkansas-V-Thomas-Alfred-Taylor,2,1,0,1,0,0
https://www.snopes.com/fact-check/hillary-clinton-freed-child-rapist-laughed-about-it/,https://en.wikipedia.org/wiki/Rape_shield_law#United_States,2,1,0,1,0,0
https://www.snopes.com/fact-check/nestle-coca-cola-trying-to-privatize-guarani-aquifer-in-south-america/,https://apublica.org/quem-somos/,4,3,0,1,1,1
https://www.snopes.com/fact-check/nestle-coca-cola-trying-to-privatize-guarani-aquifer-in-south-america/,https://www.avaaz.org/page/en/,4,3,1,1,1,0
https://www.snopes.com/fact-check/nestle-coca-cola-trying-to-privatize-guarani-aquifer-in-south-america/,http://uycheck.com/,4,3,1,1,0,1
https://www.snopes.com/fact-check/nestle-coca-cola-trying-to-privatize-guarani-aquifer-in-south-america/,https://secure.avaaz.org/en/petition/,4,3,1,1,1,0
https://www.snopes.com/fact-check/breitbart-news-app-removed-from-the-apple-store/,http://archive.is/OsUHp,1,3,3,0,0,0
https://www.snopes.com/fact-check/was-anibe-alexandra-odoma-kidnapped-in-houston/,https://www.instagram.com/p/BUx6RS6FRxm/,1,3,0,0,3,0
https://www.snopes.com/fact-check/hot-button-issue/,http://action.afa.net/item.aspx?id=2147496231,1,0,0,0,0,0
https://www.snopes.com/fact-check/jfk-the-crown-speech/,http://archive.is/DEMfc,4,0,0,0,0,0
https://www.snopes.com/fact-check/jfk-the-crown-speech/,http://archive.is/SW8uL,4,0,0,0,0,0
https://www.snopes.com/fact-check/jfk-the-crown-speech/,http://archive.is/9WrKd,4,0,0,0,0,0
https://www.snopes.com/fact-check/jfk-the-crown-speech/,http://archive.is/YT1WI,4,0,0,0,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.vox.com/2019/4/15/18311377/measles-outbreak-2019,13,4,1,3,0,0
https://www.snopes.com/fact-check/immigrants-measles/,http://archive.fo/qBF4V#selection-3591.0-3591.142,13,0,0,0,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.vaccines.gov/basics/work/protection,13,5,1,4,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.migrationpolicy.org/article/when-outbreaks-go-global-migration-and-public-health-time-zika,13,4,1,3,0,0
https://www.snopes.com/fact-check/immigrants-measles/,http://archive.fo/2R0uZ,13,0,0,0,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.thedailybeast.com/israel-saw-4000-measles-cases-in-2018and-only-30-the-year-before,13,4,1,3,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www1.nyc.gov/site/doh/health/health-topics/measles.page,13,3,1,2,0,0
https://www.snopes.com/fact-check/immigrants-measles/,http://archive.fo/mEjZ6#selection-535.0-535.304,13,0,0,0,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.vox.com/2019/4/30/18523203/measles-outbreak-2019-vaccines-policy,13,4,1,3,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.sciencemag.org/news/2019/02/measles-cases-have-tripled-europe-fueled-ukrainian-outbreak,13,5,1,4,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.who.int/philippines/news/feature-stories/detail/questions-and-answers-on-the-measles-outbreak-in-the-philippines,13,3,1,2,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://data.worldbank.org/indicator/SH.IMM.MEAS,13,3,0,3,0,0
https://www.snopes.com/fact-check/immigrants-measles/,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Immunization/measles.aspx,13,3,0,3,0,0
https://www.snopes.com/fact-check/end-of-the-line/,http://www.jsonline.com/blogs/sports/289056321.html,1,3,0,3,0,0
https://www.snopes.com/fact-check/malia-obama-expelled-harvard/,https://archive.is/kBTrn,2,0,0,0,0,0
https://www.snopes.com/fact-check/malia-obama-expelled-harvard/,https://archive.is/kNAUz,2,2,2,0,0,0
https://www.snopes.com/fact-check/bill-nye-gender-chromosomes/,https://archive.is/DRUaY,2,0,0,0,0,0
https://www.snopes.com/fact-check/bill-nye-gender-chromosomes/,https://archive.is/7FREZ,2,0,0,0,0,0
https://www.snopes.com/fact-check/muslim-waitress-refuse-seat-church-group/,http://archive.is/bkljk,2,0,0,0,0,0
https://www.snopes.com/fact-check/muslim-waitress-refuse-seat-church-group/,http://archive.is/uZibR,2,0,0,0,0,0
https://www.snopes.com/fact-check/judge-arrest-the-president-congress/,https://en.wikipedia.org/wiki/Sovereign_citizen_movement,1,3,0,3,0,0
https://www.snopes.com/fact-check/philando-castile-was-not-wanted-for-armed-robbery/,http://www.kare11.com/news/police-scanner-audio-1/267042738,2,0,0,0,0,0
https://www.snopes.com/fact-check/philando-castile-was-not-wanted-for-armed-robbery/,http://i2.cdn.turner.com/cnn/2016/images/07/13/permitletter.jpg,2,0,0,0,0,0
https://www.snopes.com/fact-check/hotels-accept-pets/,https://archive.is/4Thl5,5,0,0,0,0,0
https://www.snopes.com/fact-check/hotels-accept-pets/,https://www.facebook.com/groups/surfsidians/permalink/1520886144623763/,5,0,0,0,0,0
https://www.snopes.com/fact-check/hotels-accept-pets/,https://www.fema.gov/disaster/4332/updates/rumor-control#PetsInHotels,5,0,0,0,0,0
https://www.snopes.com/fact-check/hotels-accept-pets/,https://www.congress.gov/bill/109th-congress/house-bill/03858,5,0,0,0,0,0
https://www.snopes.com/fact-check/hotels-accept-pets/,https://www.ada.gov/archive/qasrvc.htm,5,0,0,0,0,0
https://www.snopes.com/fact-check/brett-kavanaugh-employers-polygraph/,https://law.justia.com/cases/federal/appellate-courts/cadc/14-5039/14-5039-2016-05-20.html,2,0,0,0,0,0
https://www.snopes.com/fact-check/brett-kavanaugh-employers-polygraph/,https://www.usatoday.com/story/news/politics/2018/09/26/christine-blasey-fords-polygraph-test-brett-kavanaugh-sexual-assault-allegations/1434270002/,2,0,0,0,0,0
https://www.snopes.com/fact-check/trump-syria-airport-contract/,https://archive.is/Lmwse,2,0,0,0,0,0
https://www.snopes.com/fact-check/trump-syria-airport-contract/,http://www.breakingburgh.com/sample-page/,2,0,0,0,0,0
https://www.snopes.com/fact-check/the-real-mccoy/,http://www.flathammockpress.com/TheRealMcCoy.htm,4,0,0,0,0,0
https://www.snopes.com/fact-check/the-real-mccoy/,http://www.cyberboxingzone.com/boxing/Article-KidMcCoy.htm,4,0,0,0,0,0
https://www.snopes.com/fact-check/the-real-mccoy/,http://www.mccoypottery.com/history.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/the-real-mccoy/,http://www.legendsofamerica.com/we-josephmccoy.html,4,0,0,0,0,0
https://www.snopes.com/fact-check/boiling-point/,http://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=4387,1,0,0,0,0,0
https://www.snopes.com/fact-check/medal-detector/,http://web.archive.org/web/20020205213023/http://acl.okstate.edu/users/erikm/ninja/shuriken.html,1,0,0,0,0,0
https://www.snopes.com/fact-check/trumps-cousins-obituary/,https://www.flickr.com/photos/32029534@N00/129649817,1,0,0,0,0,0
https://www.snopes.com/fact-check/nra-california-open-carry-ban/,https://www.shouselaw.com/25850.html,2,0,0,0,0,0
https://www.snopes.com/fact-check/nra-california-open-carry-ban/,https://en.wikipedia.org/wiki/Mulford_Act,2,0,0,0,0,0
https://www.snopes.com/fact-check/metallica-james-hatfield-country/,https://www.facebook.com/RockFeedOfficial/info/?tab=page_info,1,3,0,1,2,0
https://www.snopes.com/fact-check/obama-trump-holocaust-memorial/,https://archive.is/mArAM,4,0,0,0,0,0
https://www.snopes.com/fact-check/obama-trump-holocaust-memorial/,http://www.yadvashem.org/yv/trump/index.asp#speech,4,0,0,0,0,0
https://www.snopes.com/fact-check/obama-trump-holocaust-memorial/,https://www.washingtonpost.com/news/worldviews/wp/2017/05/23/the-huge-contrast-between-obama-and-trumps-visits-to-israels-holocaust-memorial/?utm_term=.81ad48227967,4,0,0,0,0,0
https://www.snopes.com/fact-check/obama-trump-holocaust-memorial/,https://www.aol.com/article/news/2017/05/24/all-the-notes-trump-obama-clinton-and-more-us-leaders-left-at-the-holocaust-memorial/22105454/#slide=534591_next_slideshow_cta#fullscreen,4,0,0,0,0,0
https://www.snopes.com/fact-check/george-soros-controls-smartmatic-voting-machines-in-16-states/,http://www.opensecrets.org/pres16/contributors?id=N00000019,3,0,0,0,0,0
https://www.snopes.com/fact-check/george-soros-controls-smartmatic-voting-machines-in-16-states/,https://www.verifiedvoting.org/verifier/,3,0,0,0,0,0
https://www.snopes.com/fact-check/george-soros-controls-smartmatic-voting-machines-in-16-states/,http://archive.is/PipAM,3,0,0,0,0,0
https://www.snopes.com/fact-check/rape-billboard-finland/,http://www.slate.com/articles/news_and_politics/history/2015/06/the_deadly_history_of_they_re_raping_our_women_racists_have_long_defended.html,1,3,0,3,0,0
https://www.snopes.com/fact-check/iceland-pays-immigrants-to-marry-icelandic-women/,http://www.thespiritwhispers.com/2016/06/because-of-lack-of-male-iceland-gives.html,1,1,0,0,1,0
https://www.snopes.com/fact-check/ill-follow-the-sun/,http://www.angelfire.com/wy/werewolves/blowupmoon.html,2,1,0,1,0,0
https://www.snopes.com/fact-check/ill-follow-the-sun/,http://www.math.ucdavis.edu/~suh/abian/abian-homepage.html,2,0,0,0,0,0
https://www.snopes.com/fact-check/white-bic-lighter-deaths/,http://www.bicworld.com/en/bic-group/history/,3,0,0,0,0,0
https://www.snopes.com/fact-check/white-bic-lighter-deaths/,http://www.fundinguniverse.com/company-histories/bic-corporation-history/,3,0,0,0,0,0
https://www.snopes.com/fact-check/white-bic-lighter-deaths/,http://www.toledo-bend.com/VCL/articles/index.asp?request=lighterHistory,3,0,0,0,0,0
https://www.snopes.com/fact-check/ermey-press-conference/,http://us.imdb.com/name/nm0000388/,2,1,0,1,0,0
https://www.snopes.com/fact-check/ermey-press-conference/,https://web.archive.org/web/20020802200820/http://www.historychannel.com/mailcall/,2,1,0,1,0,0
https://www.snopes.com/fact-check/facebook-privacy-removal/,http://www.washingtonpost.com/business/technology/facebook-privacy-users-should-check-these-settings-as-new-changes-roll-out/2013/10/11/4a3ef4e2-3274-11e3-89ae-16e186e117d8_story.html,1,0,0,0,0,0
https://www.snopes.com/fact-check/don-moen-death-hoax/,http://archive.is/clAyj,2,1,0,1,0,0
https://www.snopes.com/fact-check/don-moen-death-hoax/,https://www.facebook.com/DonMoenMusic/posts/10155017892854753,2,1,0,1,0,0
https://www.snopes.com/fact-check/obama-un-secretary-general/,https://www.un.org/sg/en/appointment.shtml,4,0,0,0,0,0
https://www.snopes.com/fact-check/obama-un-secretary-general/,https://www.israelnationalnews.com/News/News.aspx/206189,4,0,0,0,0,0
https://www.snopes.com/fact-check/obama-un-secretary-general/,http://archive.is/DOXsW,4,0,0,0,0,0
https://www.snopes.com/fact-check/obama-un-secretary-general/,https://townhall.com/tipsheet/leahbarkoukis/2016/01/10/report-obama-wants-to-become-un-secretary-general-netanyahu-doing-everything-he-can-to-stop-him-n2102416,4,0,0,0,0,0
https://www.snopes.com/fact-check/donald-trump-nyma-iq/,https://www.washingtonpost.com/news/retropolis/wp/2018/01/07/trump-says-hes-a-genius-a-study-found-these-other-presidents-actually-were/,3,0,0,0,0,0
https://www.snopes.com/fact-check/donald-trump-nyma-iq/,https://www.usnews.com/news/blogs/data-mine/2015/05/27/poindexter-in-chief-presidential-iqs-and-success-in-the-oval-office,3,0,0,0,0,0
https://www.snopes.com/fact-check/donald-trump-nyma-iq/,https://www.gfschools.org/Page/2994,3,0,0,0,0,0
https://www.snopes.com/fact-check/paas-bunny-white-house-easter/,https://archive.is/Fxlma,1,3,0,2,1,0
https://www.snopes.com/fact-check/slow-motion-commotion/,http://us.imdb.com/title/tt0115697/,1,3,1,2,0,0
https://www.snopes.com/fact-check/pumpkin-patch/,http://www.grubstreet.com/2014/09/pumpkin-spice-products.html,1,1,0,1,0,0
https://www.snopes.com/fact-check/fake-cigarettes-are-being-sold-and-killing-people/,http://news.abs-cbn.com/news/11/08/16/p55m-worth-of-fake-cigarettes-seized-in-davao-city,2,1,0,1,0,0
https://www.snopes.com/fact-check/fake-cigarettes-are-being-sold-and-killing-people/,http://archive.is/7h6Yl,2,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,https://www.washingtonpost.com/news/post-nation/wp/2015/07/10/watch-live-as-the-confederate-flag-comes-down-in-south-carolina,8,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,http://archive.is/LgMAH,8,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,http://archive.is/tnZdT,8,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,https://www.cnn.com/2015/06/21/politics/south-carolina-confederate-flag-debate/index.html,8,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,https://www.tennessean.com/story/news/local/dickson/2015/08/27/dickson-co-school-officials-flags-etiquette-banning/32284667/,8,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,https://www.facebook.com/permalink.php?story_fbid=1015570105142942&id=209409329092361,8,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,http://archive.is/H8NyC,8,0,0,0,0,0
https://www.snopes.com/fact-check/did-tennessee-school-district-ban-flag/,https://www.tennessean.com/story/news/local/dickson/2015/08/27/dickson-co-schools-1700-word-reply-flag-controversy/32480471/,8,0,0,0,0,0
https://www.snopes.com/fact-check/mother-17-babies/,http://archive.is/1Lm5Q,2,3,3,0,0,0
https://www.snopes.com/fact-check/mother-17-babies/,http://archive.is/RVRzL,2,0,0,0,0,0
https://www.snopes.com/fact-check/trump-caught-tweeting/,http://cvxn.tumblr.com/post/54923967/egad-a-backvadge-i-guess-when-you-havent-read,1,4,0,2,2,0
https://www.snopes.com/fact-check/say-a-little-prayer-for-me/,http://www.dg.navy.mil,1,0,0,0,0,0
https://www.snopes.com/fact-check/15-homeless-dead-in-chicago/,https://chicago.maps.arcgis.com/apps/webappviewer/index.html?id=3f66e5828d214fc6836a763b73107ba1,4,4,0,0,4,0
https://www.snopes.com/fact-check/15-homeless-dead-in-chicago/,https://t.co/7IJNSk0kES,4,4,2,0,2,0
https://www.snopes.com/fact-check/15-homeless-dead-in-chicago/,https://nationalpost.com/photos/homeless-man-sleeps-on-a-sidewalk-in-extreme-cold,4,4,3,1,0,0
https://www.snopes.com/fact-check/15-homeless-dead-in-chicago/,https://www.usatoday.com/story/news/nation/2019/01/30/minnesota-pennsylvania-chicago-weather-us-cold-polar-vortex-hits-mail/2718851002/,4,3,1,2,0,0
https://www.snopes.com/fact-check/southwest-airlines-slogan/,http://www.wusa9.com/news/local/verify-did-southwest-change-its-slogan-in-response-to-united/430638749,2,0,0,0,0,0
https://www.snopes.com/fact-check/southwest-airlines-slogan/,https://www.southwest.com/,2,1,0,0,1,0
https://www.snopes.com/fact-check/false-footaging/,http://us.news2.yimg.com/f/42/31/7m/dailynews.yahoo.com/h/nm/20010911/ts/crash_tradecenter_arabs_dc.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/false-footaging/,http://www.cnn.com/2001/US/09/20/cnn.statement/index.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/false-footaging/,http://www.cnn.com/2001/US/09/20/reuters.statement/index.html,3,0,0,0,0,0
https://www.snopes.com/fact-check/measles-deaths-vaccine/,http://www.doh.wa.gov/Newsroom/2015NewsReleases/15119WAMeaslesRelatedDeath,1,0,0,0,0,0
https://www.snopes.com/fact-check/unhappy-meal/,http://americannews.com/michelle-obamas-face-to-be-plastered-all-over-fast-food-chain/,2,0,0,0,0,0
https://www.snopes.com/fact-check/unhappy-meal/,http://www.letsmove.gov/,2,0,0,0,0,0
https://www.snopes.com/fact-check/joel-osteen-resigned/,http://www.joelosteen.com/Pages/Home.aspx,1,1,0,1,0,0
https://www.snopes.com/fact-check/rockmelt-virus-warning/,http://www.rockmelt.com/,1,0,0,0,0,0
https://www.snopes.com/fact-check/the-littlest-fireman/,http://www.wish.org/about/the_first_wish/the_first_make_a_wish_child,1,1,0,0,1,0
https://www.snopes.com/fact-check/testicles-childbirth-pain-comparison/,http://joyreactor.com/post/603857,1,1,0,0,1,0
https://www.snopes.com/fact-check/donald-trump-didnt-say-vets-with-ptsd-are-weak/,https://www.washingtonpost.com/news/the-fix/wp/2016/10/03/donald-trumps-gaffe-on-veterans-and-ptsd-shows-just-what-an-amateur-he-still-is/,2,0,0,0,0,0
https://www.snopes.com/fact-check/donald-trump-didnt-say-vets-with-ptsd-are-weak/,http://archive.is/BzlQI,2,1,0,1,0,0
https://www.snopes.com/fact-check/cpr-annie/,http://depts.washington.edu/learncpr/pocket.html,1,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,https://www.flsenate.gov/Session/Bill/2019/160/BillText/c1/PDF,8,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,https://www.flsenate.gov/Session/Bill/2019/00160,8,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,https://archive.is/FVkhr,8,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,http://archive.is/teGJd,8,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,https://www.congress.gov/bill/115th-congress/house-bill/4655/text,8,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,http://archive.is/7SoS8,8,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,http://archive.is/7WEER,8,0,0,0,0,0
https://www.snopes.com/fact-check/amazon-child-sex-dolls/,https://www.pscp.tv/w/1OwxWONykbmxQ,8,0,0,0,0,0
https://www.snopes.com/fact-check/ship-of-fools/,http://worldnewsdailyreport.com/usa-viking-ship-discovered-near-mississipi-river/,1,3,3,0,0,0
https://www.snopes.com/fact-check/kkk-tax-exempt-religious-organization/,https://www.splcenter.org/fighting-hate/extremist-files/ideology/ku-klux-klan,3,0,0,0,0,0
https://www.snopes.com/fact-check/kkk-tax-exempt-religious-organization/,https://www.splcenter.org/seeking-justice/case-docket/donald-v-united-klans-america,3,0,0,0,0,0
https://www.snopes.com/fact-check/kkk-tax-exempt-religious-organization/,https://www.guidestar.org/profile/26-1654936,3,0,0,0,0,0
https://www.snopes.com/fact-check/george-stinney-execution-exoneration/,https://www.facebook.com/oyeka.chukwu/posts/1908364505851283,7,0,0,0,0,0
https://www.snopes.com/fact-check/george-stinney-execution-exoneration/,https://www.amazon.com/Carolina-Skeletons-David-Stout/dp/0445403365,7,0,0,0,0,0
https://www.snopes.com/fact-check/george-stinney-execution-exoneration/,https://www.usatoday.com/story/news/nation/2014/12/17/sc-stinney-executed-teen/20533431/,7,0,0,0,0,0
https://www.snopes.com/fact-check/george-stinney-execution-exoneration/,https://www.washingtonpost.com/archive/lifestyle/wellness/1988/07/19/history-of-the-juvenile-death-penalty/d2ebf62e-3c6f-4f9b-b673-d6d607e0154a/,7,0,0,0,0,0
